label,tweet
anger,suka heran sama ukhti yang hobi nyindir dan ngurusin hidup orang lain apalagi ngomentarin hidup orang bawa bawa visi misi bersama  tolong profesyenel dong urusan pribadi sama urusan forum tyda usah dicampur adukkan 
happy,saya kan suka godain someone tapi dianya malu malu mau wkwk lagi nawarin makanan ke seisi kelas terus dia bilang  suapin dong katanya kamu sayang sama gua  yaudah saya shock tapi senang haha
anger,kemerdekaan adalah hak segala bangsa      kec yahudi kurdi   catalonia   koptik   sbgmn kita menutup mata terhadap penjajahan yaman dan qatar artinya standart ganda    
anger,hanya orang yang berotak tahi seperti anda yang mengatakan jakarta sekarang lebih bagus   makanya menilai sesuatu itu harus jauh dari kepentingan diri sendiri  
anger,ketika politisi bicara jual agama agar dipilih atau didukung    itu tandanya tidak mampu  tidak bernalar  tidak punya daya kreasi    udahgituaja
sadness,oke sekian dan terima diskusi namun tidak terima nasehat dari orang yang belum menikah  belum punya anak  anaknya bukan usia toddler karena saya yakin kamu tidak akan paham rasa campur aduknya sebelum kamu punya anak usia toddler
sadness,tidak jadi include kemang karena yang dp tidak jelas php doang tp besok fix include blokm masih ada  slot kosong
sadness,tidak perlu bang karni  yang perlu di buka sekarang adalah kasus  pelanggaran ham seperti penculikan dan pembunuhan mahasiswa di era orde baru 
sadness,kabar duka datang dari ranah mode internasional  desainer kondang kate spade tewas setelah gantung diri menggunakan scarf 
sadness,kemarin lihat puisinya adimas imanuel yang judulnya cinta is never far from you  makdrandang ingat beberapa bulan sebelum  tumblr diblok  pernah bikin tulisan judulnya cinta itu tak pernah terlalu jauh 
fear,ayahku mau ke bali dan tadu saya kabarin tentang ini  terus ayah bilang  kalo ayah wafat doain ya  blabla  sumpah saya jadi takut sangat sama yang namanya meninggal 
love,langsung jatuh cinta pada pandangan pertama sama away shirt nya man city yang ini  tidak biasa nih nike bikin design kece  must have item 
sadness,jatuh cinta dengan hati bisa bikin sakit hati  jatuh cinta dengan jiwa bisa bikin sakit jiwa  uda  apa  yang biasa saja jangan berlebihan  tidak baik
fear,kalau sifat buruk mungkin bisa dirubah dengan bertambahnya umur atau berubahnya keadaan  kalau kebiasaan buruk mungkin sulit ya  karena semacam sudah jadi hobi  begitu tidak sih 
sadness,hari keempat  sebelum sarapan pak seno dan ibu tuti kembali berbicara dengan kami  kalian belum ikhlas ternyata   raut wajah kami pada saat itu sudah jauh berubah jika dibandingkan dengan kemarin  tertawa bercanda yang kemarin sempat hilang sudah kembali bersama kami di pagi itu 
love,merawat cinta itu tidak hanya butuh kesabaran  tapi juga perlu mengalah memahamidan merangkul  ketika marah sudah tak tertahankan  ingat lah betapa indahnya apapun yang pernah kita lalui  sejelek apapun keadaannya   aku bersyukur memilikimu 
fear,oh begitu   takut ada masalah soalnya   takut didenda yang dikarenakan rasa ketidak tauan  hahahaha   satu lagi   untuk pph cabang tetap dilapor dengan npwp cabang ya   kan hanya ppn yang dipusatkan   benar kan ya pph nya tetap lapor dengan npwp cab
happy,makasih doanya genks yang sudah dukung saya disini saya tidak sangka bisa maju ke tahan ini maygad terima kasih juga buat bapak bambang lurah pondok cabe an yang sudah dukung n nonton saya saat ini  cinta kamu genks
happy,bersyukurlah pacar kamu masih cerita ke kamu  itu artinya dia sayang sama kamu bikin pacar kamu senyaman mungkin sama kamu dengan cara kamu sendiri  jangan cemburu buta
sadness,mudik kali ini bawaan lumayan banyak  karena banyak baju yang dulu beli di cirebon harus dibawa pulang karena sekarang sudah tidak muat di badan  lol
happy,dikampung mana ngerti go pay teh   udahlah beli amplop lebaran lucu lucu isiin duit baru sudah paling bener  
love,kasih sayang merupakan suatu anugrah terbesar dalam kehidupan terlebih lagi jika anda telah memiliki orang yang mau memberikannya dengan ikhlas dan tulus pada diri anda 
love,yunjin pas perkenalkan peserta di ig langsung jatuh cinta pas liat fotonya  cantik sangat suaranya bagus adem bisa main ukulele
anger,sebenarnya jika seorang kepala daerah jadi presiden atau wapres  itu artinya dapat amanah lebih besar  tapi beda dengan jokowi  sebelum jokowi maju di       pdip dan gerindra sepakat dukung jokowi lewat perjanjian batu tulis  jadi majunya jkw
fear,huh siap tanggal ulum sunguh menyeramkan kenapa tidak langsung naik kelas saja sih ribet amat mesti ada ulum  
sadness,ya berkali kali farah suka ingatkan untuk tidak diterusin  katanya makin saya perhatian ke dia  makin sulit buat saya untuk lupain soal dia  tapi nihya far  sudah saya coba dari jaman kapan ahelah  ujung nya penuh risiko  re  suka kgn   hmm pahit     
anger,saya pernah ikut kuliah umumnya  cara penyampaian dia informatif dan edukatif sih  tapi kalau liat yang lagi ramai itu   hmm     ingin berkomentar kenapa sih tidak fokes sama profesi andaaa ajaaaaah
love,tetap semangat sayang sayangkuh    meskipun ku lebih banyak gegoleran di rumah ngetawain nangisin kalian  ku kan selalu mendukungmu daam menyayangimu
fear,jadi kaya kebalik gitu  dulu socmed jadi escape buat saya ekspresiin kegilaan  sekarang berhubung socmed jadi lebih seram dari dunia nyata  eh jadi dunia nyata yang saya jadi escape dari socmed 
anger,bigrt suatu sat saya akan jadikan kamu tempat sampah sama seperti kamu jadin saya tempat sampah 
sadness,makin dewasa kamu  semakin malas kamu dengan hal hal yang terlalu banyak drama  pertemanan penuh drama  hubungan asmara penuh drama  sebab kamu tahu  pekerjaanmu lebih penting dari pada semua drama drama melelahkan itu   boycandra
sadness,kapan ya masalah nya cepat klar
love,oppa yang sekarang    tetap sama  selalu dengerin curhatan aku  tentang hal hal tidak penting bahkan sampai yang penting banget  sayang sama aku  dan lebih hati hati sama sekitar  pertahankan
anger,cuma ada saja manusia yang tidak ngerti posisi si panitia tersebut  dengan seenaknya minta ganti tempat hanya gegara maksimal nongkrong adalah   jam    jam masih kurang  ebuset wkakaka
love,untuk cinta yang telah hadir inginku berikan yang terbaik cinta yang bukan hanya karena allah tapi juga cinta yang selalu bersama allah cinta yang terakhir cinta yang tanpa akhir cinta yang sampai surga
anger,anjir  ini anak macam apa  eike saja idam ayam wow tinggal gofood tidak nitip  kesiapapun      tahun mah ngerti kali teknologi kek gmn   ini antara dimanjain tidak ketulungan atau tidak cari perhatian orangtua tapi caranya bocah sangat
love,karena seluruhku mencintai apa yang ada di dirimu  melekat menjadi indah  cinta lekukan tubuh dan semua sisimu  segala ketidaksempurnaanmu yang sempurna menjadi milikku 
sadness,ya alah tolong ingatkan diri sering khilaf ini agar tidak pernah lupa menyisihkan    
fear,tiap malam mirip gini saya selalu resah  tentang semuanya yang telah terjadi dan apa yang akan terjadi esok    malam ini saya resah karena berita yang muncul tanggal    kemaren 
fear, askmf  serius nanya  kucing kalau bangun jamberapa ya  saya ambil anak kucing di jalan terus saya umpetin di bawah kolong kursi karena takut ketauan bunda  takutnya besok pagi bunda bangun dan malah buang anak kucingnya
fear,seram sekali sih yang jualan yang nipu nipu  saya bawa duit orang sedikit saja tidak tenang sekali ini kalau belum dapat kabar barangnya dapat kaga  ini sampai orderan customer tidak di beliin    
anger,jangan diam lawan juga mereka yang memparalat hukum dengan tujuan kekuasaan   jangan diam lawan juga mereka front linernya komunis berkedok pancasila   
love,dia itu beda dia yang ngenalin semua hal yang tidak pernah saya tahu sebelumnya dia yang tidak pernah nunjukin apa apa disosmed dia yang ngajarin saya buat cinta sama alam makanya saya tidak bisa move on ampe sekarang he s the one   
anger,ada orang yang niat sekali bikin akun gaib cuma buat memaki dan memarahi orang lain  marah kok melalui akun gaib  
anger,sehari ini coba transfer dari atm bbri ke a c bri dan bbmr lha kok gagal semua  atm bri kok telo dan memalukan ya katanya punya satelit tapi memalukan sekali       gimana ini penjelasan nya 
anger,kamu mau ngatain saya bencong apa lah terserah kamu yang pasti saya tidak merasa saya bencong kamu lupa yang sudah ngewe sama saya giliran saya tidak ngeladenin kamu lagi kamu bilang bencong ehmmmm kasihan sangat hidup kamu
fear,beli makeup sekali  kalau tidak cocok malah bikin beruntusan dan jerawatan  terus pengobatan nya berhari hari  yagitu yang bikin pemilih sangat sama makeup     trauma saja punya muka sensitif begini 
anger,pernah nonton tidak di satu video tentang bullying  coba cari dehh  ada tuh examplenya  mirip misal kita di bilang  kamu jelek deh  tidak ush naik pitam  balas saja yes i am a worthless human being  thanks for reminding me that dijamin mingkem
love,cinta  anugerah maha esa  kita corak  kita gubah  kita dirikan seperti impian yang kita kejari semoga bersama hingga ke akhir nanti  terima kasih cinta  kita kan bersama terima kasih cinta  buat selamanya 
sadness,iya tur iya jangan sombong lagi ya  d lah mav kalau sudah sombong sma kam tur    dari kemaren 
love,kamu lewat sedetik saja fokus saya langsung hilang  bikin sakit perut  kepala pusing juga  inituh gejala jatuh cinta
happy,viral kan    biar semua tahu bahwa pemerintah indonesia ekonominya memang lebih baik di pimpin oleh djokowie   semangat gaeess
happy,akhirnya ku putari itu thamrin sampai pening kq ini  saya melihat lihat  dan yu kno wat  banyak sangat dong baju kemeja koko bomber jacket kaos cakep  sangat buat brondong dan mantan w 
fear,bahkan sampai sekarangpun  saya takut dan stress kalau ketemu orang  tidak tahu kenapa  butuh momen nenangin diri lama untuk ketemu orang yang tidak saya kenal  atau bahkan yang saya kenal  butuh latihan bertahun  biar bisa pura  oke  ke dokterpun saya masih takut 
sadness,saya pen jadi gulingnya via valen biar bisa menenangkan dia  saya tahu via lagi bersedih hati pastinya hari ini  seharian pasti nangis terus dia 
happy,semalam super random bangets beli tiket ke makassar  padahal abis beli tiket baru kepikiran  mau ngapain yak di makassar   kangen jalan se random dulu lagi 
sadness,yang saya kenal sudah nikah itu anak listrik mantannya temenku sih  dan sudah punya anak    sedangkan ku masi nunggu wisuda      ini memang sudah pada masanya nikah atau begimana si yak
love,mama adalah sumber kasih sayang  mengasuh dan memberi tanpa batas  mamahlah yang selalu berjaga dan terjaga dikala malam hari  yang selalu menemani  mengajarkan berjuang
fear, askmf  abis baca menfess ini  saya sebagai calon anak rantau merasa takut  minder  kalau teman teman disana diam  merasa kesal dengan logat aku  karena saya masih sering nyampur bahasa   
fear,saya tidak salah bila mohon pada    segera perintahkan menkes untuk menambah ruangan khusus  sakit jiwa  pada setiap rumah sakit  sbab  tidak menutup kemungkinan  usai pilpres  setiap rumah sakit akan dibanjiri pasien  sakit jiwa   tanda  kearah sana itu sudah ada  saat ini banyak yang stress
happy,kurang rakus apa kita masih belum datang  piza laginadianti  pasta  piza
love,lucky me  ada yang sebegini kangen dan sayang sama uwe dirantauan  memang tidak ada yang bisa gantiin keluarga  tapi bisa punya teman rantauan yang sayangnya kek kakak sendiri itu rasanya tuhannn sayangg sangat sama uwe  nempatin orang baik disekeliling uwe
love,akumencintaimu karena disisimu  sepiku hilang  di sampingmu  saya terjaga  dan bersamamu saya bahagia 
happy,saya sudah pernah makan semua wkwkwk  favorit itu cinlok  gue suka ke kontrakan abangnya buat mendapatkan cinlok pagi  tanpa antri   sabana  saat khilap makan ayam   dan surabi solo  kalau sore harus mampir dan ini rebutan banget 
fear,jadi tuh jalanannya kaya jalanan mati gitu  sepi  terusan sering banyak orang mabuk  ngeri kan kalau berhadapan sama orang yang kena pengaruh alkohol gitu  kemarin minggu ada yang habis dibegal  padahal deket sekali sama kantor polisi
happy,kecerian bersama teman teman baru itu sangat mengasikkan     keluargabaru   salam gowes     republiksepeda mtb indo bikestable   gowesnusantara gowes holic
sadness,kapan bandara     di ambon ada perbaikan dan mungkin renofasi  melihat ada banyak perkembangan bandara di daerah lain rasanya sudah amat ketinggalan sebagai bandara internasional  
love,kalau kamuuuuuu  kamuu itu specialll  cintanya juga tidak kalah kok sama yang lain  karena sebenarnya bagi saya kalian itu satu  jadi  cinta satu cinta semua 
anger,kost deket kantor  datang paling telat  terus kalau siang tidur pula selonjoran di sofa  teman kantor kaya gini memang perlu dikatain tahi sih 
anger,total duit diorang hampir mau     jt  yang ngutang pada punya otak tidak yahhh   ditagih pura  mati  ada yang mati duluan  anaknya ngemis  bingung ngembaliin nya sudah begitu dia masih kuliah  ditagih nunggu dia kuliah  terus kerja  sampai saya punya cucu itu utang baru selesai mungkin tong
sadness,i want bb ku yang lama balik    the bb kepler putih  saya cuma mau liat chat history ku waktu kelas    cuma mau baca ulang sekali lagi saja gapapa  i wanna know what did i miss 
anger,coba dikasih jelas ke   dan pasukan nya     biar tidak ngebubarin pengajiannya ust   dengan alasan hati ormas terlarang
sadness,maafkan segala kekhilafan beliau semasa hidupnya  beliau berpulang di bulan yang baik  semoga almarhum di tempatkan di tempat yang terbaik  insyaallah khusnul khatimah  amin
anger,pakdheku pulsa telkomselnya tetiba ilang   k lalu sms dari bpjs       sama provider buat internet disalahin    ke grapari kek tanya    orang tua susah dibilangin
happy,pertama kali ketemu pas bayi umur   bulan dan sekarang sudah   taon kelas   sd  time so fast    namanya raditya yang punya cita cita jadi petugas pemadam kebakaran  pintar yo le sekohale
love,katakan rindu padaku katakan cinta padaku bila memang masih ada perasaan itu akan ku sambut dengan pelukan mesra untukmu jika kamu mau kembali menjadi kekasihku
love,yuta  saya sayang yuta saya ingin ketemu yuta lagi saya kangen pokoknya  yuta yang bisa bikin saya beli stuff stuff tentang dia sama nonton konser soalnya wkwkwkwkwkw
happy,nyante dulu   sruput kopi biar tambah bijak   
love,saat kamu sakit pilek  papa selalu khawatir sampai kadang sedikit membentak dengan berkata  sudah dibilang  jangan minum air dingin  berbeda dengan mama yang memperhatikan dan menasihatimu dengan lembut   ketahuilah pala benar benar mengkhawatirkan keadaanmu 
sadness,sering terjadi   puasa bukannya badan makin kurusan malah makin lebar dan klimaksnya pas hari raya banyak yang tanya  sekarang gemukan ya 
anger,pancasila diuangin thr dipaksain pendidikan dijualin otak dikandangin kampus disatronin   periode dibatalin   batalin periode
