label,tweet
sadness,pernah tidak kalian merasakan dulu kalian pernah amat sangat menginginkan sesuatu dan berjuang mati an buat dapetinnya tapi suatu saat kalian berhadapan sangat dekat dengan hal tersebut dan tatap dalam lalu terlintas pikiran wait kayaknya sekarang saya sudah tidak mau ini lagi deh
love,tidak terasa sudah seminggu yang lalu berjumpa sejak pertemuan pertama kita saya semakin cinta terhadap masing masing member kini saya selalu terbayang bayang dengan kehadiran sosok kalian setiap mendengar lagu kalian
love,bagaiman kabar jantung mbak mbak yang megangin micnya sudah bertahun tahun dari jaman saya sama tapi masih saja ngena heran saya semudah ini saya makin jatuh cinta sama canyol
happy,akhirnya punya full duh ini terakhir download deh karena ini dari vlive jadi harus didownload sebelum dblock huhu terima kasih sekali yang sudah mau berbagi
anger,agak kesal sama tamu yang meminta di kasih discon okey saya kasih giliran mau lebaran kamu pada kabur semua anjing saya harus belajar tega kayaknya
anger,masa depannya tidak jelas lah iya bagaimana mau jelas coba lulusan seni bisanya cuma menari mau kerja apa menari menari doang berapa sih penghasilannya penari kerja juga tidak tetap dontdateadancer
love,percaya deh menjalin hubungan itu kamu harus percaya sama pasangan seburuk apapun prasangka kamu doi masih menjaga cinta nya untuk kamu dan saya pernah di tempat kalian teman-teman
happy,dari semua pakaian yang ada di pasar bayangkara pasar senggol saya memilih pakaian saja jika di beri akan saya gunakan jika di beri tetap saya gunakan jika di beri saya bersyukur untuk di gunakan
anger,alumni praktik dikampus atas ijin siapa harusnyakan meminta ijin dulu karena alumnus memakai fasilitas negara untuk kepentingannya sendiri harus sepengetahuan otoritas kampus
fear,lah masalahnya dia hatinya mirip pantat bayi sensitif banget yamana saya berani negur bangunin dia saja saya gaberani tertawa sementara dia seenaknya motong jam tidurku sebenarnya saya masih takut naik motor karena kemarin saja saya lihat orang nyaris kecelakaan kali didepan motorku
anger,kalau boleh jujur sampai sekarang saya masih belum sepenuhnya menerima perilaku tidak sopan orang ini yang berusaha keluar masuk hubungan kita dulu karena saya merasa tidak adil saja saya tidak pernah ngerusak hubungan orang sampai sekarang kalau saya ingat caranya masuk saya tidak habis pikir
happy,oldmoneygakngerasain pas istirahat tidak jajan karena cuma ingin main bekal di depan kelas atau main benteng bentengan di lapangan tertawa ngomong-ngomong i miss about itu
happy,dan twitter pun menjadi pelarian dari sosmed lain karena curhat di sosmed lain tidak sebebas curhat di sini termasuk saya ahahahahahhaha
love,saya telah jatuh sakit dengan penyakit yang membuatku jatuh cinta pada dirimu saya berharap ini menular sehingga kamu juga akan jatuh cinta padaku saya cinta kamu di
happy,alhamdulillah segala puji bagi allah tuhan semesta alam terimakasih masih di beri nikmat sehat rezeki umur panjang bahagia thanksfam thanksdear
sadness,tidak yakin ku kan mampu hapus rasa sakitku ku selalu perjuangkan cinta kita namun apa salahku hingga ku tidak layak dapatkan kesungguhanmu
sadness,saveviavallen lagi marak hanya opini saja saya bahkan support mbavia yang menyedihkan banyak yang anggap itu lelucon makin aneh lagi banyak perempuan yang memojokkan mbavia fanatisme yang tinggi membuat empati kehilangan tempat
fear,ini mbak sekarang orang lagi hobi bongkar twitt lama saya kadang sampai takut speakup hanya karena terpikirkan adakah twitt saya dulu brppun itu ada yang sempat nyinggung
anger,teman yang sudah lama tidak ketemu terus pada main ke kedai pada bilang kau gemukan bray iya saya sih ngerasanya begitu menghilangkan bosan pas lagi sepi biasanya sih enggak ngemil tapi minum manis sama saja ya tapi pertanyaan itu ujungnya suka enggak enak makmur nih traktir lah martabak suek
sadness,sudah berumur seperti ini saya masih ditanyakan cita cita apa tidak jawab di usia sekarang ini saya sudah mengerti tentang adanya privilege di masyarakat yang banyak tidak saya miliki bisa memenuhi kebutuhan sehari hari di masa mendatang sudah cukup
love,kesabaran mu menghadapi ku yang membuat ku bertahan perhatian mu yang membuat ku bertahan sayang mu pada ku pulang yang membuat mu bertahan keyakinan mu menjaga ku lah yang membuat ku bertahan trimakasih sayang semoga bisa lewati semua ldrkronis
happy,dulu tiap hari main game melulu mengomong kasar mau jadi apa sekarang tiap hari main game melulu mengomong kasar mau jadi apa yutuber gaming recehkantwitter
sadness,kabar duka datang dari ranah mode internasional desainer kondang kata spade tewas setelah gantung diri menggunakan scarf
love,bangsa yang besar adalah bangsa yang cinta sesama seorang muslim yang paling dicintai adalah mereka yang peduli terhadap saudara saudaranya dimana pun mereka berada bukan hanya di indonesia mereka juga ada di paletina suriah rohingya dan lainnya lestactindonesia
love,karena cinta yang sesungguhnya berasal dari hati di rasakan oleh hati di ungkapkan lewat hati yang di terjemahkan ke dalam setiap bait bait puisi
fear,sayang janganlah kamu waton seram
anger,saran saya kepada dprri terbitkan kembali uu yang mengatur tentang hukuman mati atau seumur hidup bagi yang melakukan koruptor baik yang nilai rupiahnya besar atau kecil disamakan supaya ada efek jera bagi koruptor dan tidak ada toleransinya
fear,main artificial neural network memang ngeri sedap hari stressfull karena akurasi pengujian dibawah ubah berbagai parameter masih tetap jelek sempat ngira bakal fail karena datanya rusak ternyata hidden layer nya kurang banyak
happy,untuk sebagian orang lagu ini mungkin norak tapi ini lagu pertama yang ai bawain pakai sound dan panggung yang lumayan bagus i was nothing back then
love,yang mencintaimu sebisaku entah itu sebisa saya menjagamu dengan cara yang seperti apa atau sebisa saya menjagamu dengan cara yang bagaimana
anger,belajarlah demi orangtuamu kalian tahu orang tua kalian telah banting tulang untuk kita panas ke panasan hujan
happy,nikmat dunia hanya sementara indahnya cinta hanya seketika indahnya mimpi itu belum pasti tetapi eratnya silaturahim insyaallah dibawa sampai mati dari teman saya prof rifai selamat malam tweeps jangan lupa berdoa sebelum tidur
love,bagaimana iya jelasinnya wkwkwk iya orang yang pertama kalinya bisa bikin kita merasa degdegan ingin mengenal lebih terus ingin dekat terus begitu biasanya pas kelas atau sampai begitu kalau aku relatif sih wkwkw
anger,dikasi presiden jujur nolak dikasi presiden tidak jujur tidak humble juga nolak mau kamu apa apa perlu jama orde baru di buat lagi biar pada mengerti kamu semua yang bisannya ngelu meminta presiden di ganti
anger,diatas langit masih ada langit tapi bagi saya kepentingan politik luar negeri harus pragmatis mendukung kepentingan domestik bukan sekedar sentimen negara donor terbesar palestina us kemana turki dan arab kenyataan yang harus anda pelajari
fear,coba cari terus siapa tahu ada yang kecebur jatuh atau terperangkap didalam saya karena guanya gelap banjir jadi licin bisa ajach kepleset
anger,iya congoni sama hidup satu kost ada yguda tua nenek banyak bersabar banyak ucap doa saja iya karena makin tua makin buat emosi ternyata pemirsyah
anger,jadi waktu dulu ada yang ember ngasitau ke orangnya kalau kita suka sama dia dan berusaha ngomporin supaya dia jangan sampai suka sama kita duh padahal kalau kita mau balas mah situ sudah masuk penjara kali sebagai otak pencurian hp teman sendiri di choir
anger,kagak lah saya juga bukan cewek tolol sih daniel cowok bule mau numpang hidup di jakarta sama cewek yang bisa kasih dia kemudahan hidup disini tidak deh maaf biar jelek tua saya tidak sudi dimanfaatin saja
sadness,sedih mereka putus mantanan paling asyik mereka membuktikan kalau cewek cowok baik saling sayang type masing tapi bisa saja udahan hubungannya kalau sudah tidak cocok tidak harus ada yang salah
happy,sukadeh sama teman yang ngetweet konten yang berwawasan apalagi di dunia nyata bisa share ilmu
sadness,biasa pakai itu juga iseng beli yang paketan langsung di salah satu minimarket jadi bulan beli pulsa dan ternyata paketnya bodoh di bagi dan pembagiannya tidak jelas saya tidak mau di bagi saya tidak bisa dibeginikan nangispojok
fear,askmf pacar saya tidak tahu ada masalah apa di rumah sampai tidak mau pulang dia bilang dia lagi keluyuran sama temannya saya khawatir takut dia kenapa kenapa lebih baik saya bersikap bagaimana iya dari tadi saya hanya bisa bilang jangan lupa ngabarin iya hati hati kamu
sadness,iya allah sudah hari ini lasut kemarin bangun jam padahal kerja jam hari ini ingetnya kereta jam tahunya iya allah semoga saya tidak lasut juga hari h
anger,pakdheku pulsa telkomselnya tetiba hilang ke lalu sms dari bpjs sama provider buat internet disalahin ke grapari kayak tanya orang tua susah dibilangin
fear,oh iya pada saat itu hanya mahasiswa reguler yang mendapatkan kelas bersama beliau dan saya bersyukur menjadi mahasiswa reguler dan dipertemukan dengan beliau ini first impression kami terhadap kak abel jujur saja kami ngeri maksudnya kami masih semester ii masih bau cikur
happy,kemarin cerita sama teman fik yang cerita perjuangan mencari data pasien gagal ginjal untuk skripsinya dibalik drama dan tantangan yang dihadapinya tapi mega dapat hal yang sepadan dengan perjuangan dan air matanya
anger,punya sahabat cowok ini tapi sering nya tidak konsisten terus sering bohong lagi kenapa sih sudah berkali dimarahi karena sering bohong tapi tidak mempan juga apa kodratnya suka bohong apa bagaimana
sadness,cemburu melihat dia tengah bahagia dan membahagiakan kekasihnya itu rasa yang salah kamu cukup paham beberapa perasaan terpaksa harus kamu sudahi sendiri
fear,cerita dengan a lain cerita dengan b lain cerita dengan sih lain saya harap hubungan suami isteri itu halal lah lagi huhu jangan di bawa main tahu cerai nih bahaya
sadness,soalnya dulu lupa tahun berapa saya pernah coba main ask fm tidak ada sebulan saya nyerah dan memutuskan untuk enggak terima kasih saya tidak bakal balik ke sosmed ini lagi terima kasih
happy,selamat ulang tahun adik zein yang kedua tahu semoga panjang umur tambah pintar tambah cerdas menjadi anak sholih berbakti kepada kedua orang tua nusa dan bangsa
anger,padahal korban pelecehan ada juga yang pakai seragam sekolah pakai baju kantor pakai jubah lengkap dengan niqab nya iya memang dasar otak sama selangkangan mereka tidak beres tapi perempuan yang disalahin dengan alasan pakaian
love,saya bisa jadi berbeda kepercayaan dengan athaya tapi saya masih mencintainya saya dan kartika bisa saja sama sama bertajuk hawa tapi yang saya cinta bukan kelaminnya saya cinta dirinya hatinya
anger,biasanya beras dijual paling sedikit satu liter hanya di jaman presiden terlangsing ini beras dijual dua ons satu saset makanya presiden sekarang langsing yang dulu mengapai aj
fear,eh nganu kalau kita ditelpon orang yang mau tipu bisa tidak sih kita laporin polisi berdasarkan nomor telepon dia kan tiap nomor sekarang sudah teregisterasi iya terus bakal ditindaklanjuti tidak iya maksudnya tuh biar nya ditangkap dan tidak makan korban
happy,kenapa sih akhir akhir ini kata radikal lagi booming menurut saya radikalitas dalam berjuang itu perlu biar tidak roboh diterpa angin dan hanyut terbawa gelombang menjadi seperti pohon oak yang tumbuh melawan angin kokoh dan kuat seperti semen tiga roda recehkantwitter
sadness,saya sadar saya ini siapa kamu siapa dan takkan mungkin mjd kita kangen iya jarang ketemu iya kadang curigaan iya karena saya kamu mimpi yang waktu itu mungkin biar kangen ku akan kamu terobati nyatanya bahkan menjadi arh allah maha tahu
happy,oldmoneygakngerasain minum aqua gelas terus gelas plastiknya di selipin ke ban belakang sepeda pancal biar pas jalan keluar bunyi kayak knalpot
love,cepat sembuh sayang ku biar kita bisa main lagi sama mimi mimo biar kita bisa jalan jalan lagi i cinta you boo
happy,dulu benar ada mahasiswa teknik ui menembak pacarnya pas sahur di kukusan teknik depok diliput kru katakan cinta dan belum pacaran mereka sekarang sudah nikah dan punya anak pernah diceritain laman ui shitposting divarposting juga
love,lee daehwi ku sayang sabar iya terlalu banyak yang menghujat kamu bukan berarti tidak ada yang support kamu aku dan teman wannable asli yang lain akan selalu mendukungmu adik manis
anger,suka kesal sama fan yang sok sokan mengatur sok sokan yang paling tahu segala galanya hai kamu ibu negara bukan cenayang bukan sudah lebih baik diam biarkan dunia ini bersih dari segala macam bacotmu
sadness,lagi puasa tapi dari pagi sudah kesana kemari mmbawa alamat eh ayuting kalee enggk ding ini kenapa siang tetangga sebelah goreng telur ya kan baunya sampai hidung saya hikss piye sih mbak
happy,lanjut ke kehidupan keluarga ario bayu dikenal juga sebagai komandan tim alpha yang ganteng berkacamata hitam dan viral di medsos itu iya keluarga yang cukup bahagia with a little daddy girl
sadness,kenangan bersama mamita andrebarabere juliaperrez juliaperez jupenizer  lfl tflers likeforlike sick jupe meninggal rip ripjupe cecepy cirebon
sadness,separuh hati ini iri jika melihat seorang anak yang masih bisa duduk atau berjalan bersama ibundanya dan separuh hati ini turut berempati melihat seorang anak yang begitu gundah saat ibundanya sakit yang sabar iya kawan semoga allah memberikan yang terbaik untuk kita semua
fear,harus cepat pergi nicch warga jakarta diperkirakan mulai mudik ke arah jawa dan sumatera mulai jumat juni
fear,lisa semoga saja kamu tidak dengar berita ini iya kalopun mendengar sudah cukup kamu tahu saja dan jangan sampai kamu ketemu yanglek bahkan melihat sedikit pun jangan itu akan seram banget
sadness,sedi saya tuh baca ini komennya pada jahat banget antara mau nyumpahin biar pada merasakan tapi kesian karena iya dibegitukan memang tidak enak mau tahu perasaan saya setelah kejadian itu langsung merasa tidak berharga tidak baik malu minder dan masih banyak lagi apalagi memang saya nya traumaan
fear,prof mohon kiranya di share cerita lengkap soal foto ibu yang saya jepret saat salat maghrib di gereja ayam pniel kemarin biar tidak ada informasi yang sepotong sepotong terima kasih prof
fear,wah ngeri juga kali ya pemilik mobil diam saja akinya bisa jatuh dan mobil langsung terbakar waduh terios mertua harus dicheck juga ini kalau begini takut terrbakar pas diparkir diam
happy,selamat siang sahabat pos kiriman tersebut sudah diterima iya sahabat terima kasih telah mempercayakan dan menggunakan layanan kami fd
anger,iya karena tidak kuat dan merasa jijik sudah dibegitukan saya pilih tutup akun marah banget akhirnya hanya bisa ngomel ke teman teman dekat tersinggung pasti sudah jelas tapi resiko pakai ask fm anon bisa mbacot sakarepe
